id,track_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2VvDylMEmB1SOjlGbEyMZP,"Maggie's Farm - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.554,0.886,9,-6.828,1,0.0911,0.606,7.1e-05,0.731,0.778,125.458,4
6GiVc5Ly37nCKBnUMjxJmT,"Wild Mountain Time - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.514,0.323,7,-13.589,1,0.0713,0.791,0.0291,0.867,0.518,98.08,4
6bjQuXyFtJwLC1a7TWO0h4,"It Ain't Me, Babe - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.715,0.283,4,-12.616,1,0.0597,0.897,0.000298,0.944,0.48,126.669,4
0D6NRU1G9PKAKUy9LrxYtG,"To Ramona - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.377,0.31,0,-14.712,1,0.149,0.812,2.27e-05,0.981,0.587,155.709,3
02iBxJI4UeA47mgNBoFZYV,"Mr. Tambourine Man - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.587,0.39,9,-11.79,0,0.126,0.827,1.75e-05,0.965,0.638,73.877,4
58X71sZ0W3FkuMP6XiQaz1,"I Dreamed I Saw St. Augustine - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.488,0.477,7,-10.079,1,0.0369,0.813,0.0111,0.87,0.554,125.275,3
1KvWaZIFiIaYJJZIGuL4yK,"Lay Lady Lay - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.5,0.669,0,-9.567,1,0.0442,0.707,0.0153,0.708,0.439,146.968,4
30j1gF4x6Uyae9h01vcev8,"Highway 61 Revisited - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.514,0.838,9,-7.192,1,0.13,0.628,8.17e-06,0.702,0.839,144.485,4
2BBvCsSkjx1ofEAMbQmBCD,"One Too Many Mornings - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.565,0.67,7,-8.296,1,0.0541,0.807,0.000248,0.796,0.643,107.389,4
43DwoItTOUaLdhudRu216o,"I Pity the Poor Immigrant - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.436,0.619,0,-6.44,1,0.029,0.671,0.000218,0.696,0.568,100.363,3
21s89wKJ46tYm1dOnHRVts,"Like a Rolling Stone - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.44,0.783,7,-6.168,1,0.0523,0.705,3.81e-06,0.796,0.659,85.384,4
4tyNvQfu5g5QeSRdMbZTSK,"I'll Be Your Baby Tonight - Live with The Band, Isle Of Wight - Remixed and Remastered 2013","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",0.588,0.707,5,-8.108,1,0.0386,0.574,0.0156,0.886,0.757,124.677,4
5kKW4bszhKSCYVPDO0sMbX,Duquesne Whistle,Tempest,0.6,0.596,8,-11.501,1,0.0784,0.89,0.000273,0.268,0.52,96.565,4
5tprHASjzXCxTFS7UHIOEr,Soon After Midnight,Tempest,0.738,0.439,9,-12.486,1,0.0349,0.765,0.00341,0.293,0.654,110.42,3
13I50qxuJ3x0fhmCcbvZGb,Narrow Way,Tempest,0.59,0.835,11,-7.923,1,0.061,0.109,0.000577,0.313,0.607,105.123,4
242TKXb3WdPJxUgDPF4tmy,Long and Wasted Years,Tempest,0.336,0.61,7,-8.73,1,0.0517,0.859,0.0,0.109,0.476,175.301,3
7D1GycSf7qgYN4WgplOn0E,Pay in Blood,Tempest,0.668,0.721,1,-8.01,1,0.0305,0.629,2.9e-05,0.0959,0.488,104.087,4
71kl32fFCagQiR9XVQzwGx,Scarlet Town,Tempest,0.612,0.535,10,-10.411,1,0.0269,0.736,0.000736,0.0842,0.418,80.802,4
6jegsiFyEOCmz1SLNl53a8,Early Roman Kings,Tempest,0.43,0.616,0,-9.732,1,0.138,0.539,0.0,0.0883,0.825,82.193,4
07QFbVxz2Ycgby6e5Ft2IS,Tin Angel,Tempest,0.878,0.451,3,-12.661,0,0.0449,0.336,0.0,0.0901,0.812,135.037,4
19scNzd4ogVsHrNWsms8Rg,Tempest,Tempest,0.469,0.532,7,-9.644,1,0.0389,0.665,0.0,0.135,0.498,185.221,3
1UCIrq3uG9b0BhThIiCd3F,Roll on John,Tempest,0.625,0.367,8,-10.716,1,0.0328,0.733,0.0102,0.0905,0.4,127.208,4
0X9Sqk8kISEzGCrSTm8FOt,Here Comes Santa Claus,Christmas In The Heart,0.706,0.665,0,-6.777,1,0.036,0.546,0.0,0.0966,0.842,95.084,4
3fALpbGvipaPwK1XFtVDol,Do You Hear What I Hear?,Christmas In The Heart,0.621,0.585,3,-6.474,1,0.0246,0.729,0.0,0.0768,0.558,96.054,4
69cDKPk9BfrgLRPmLLONkI,Winter Wonderland,Christmas In The Heart,0.608,0.713,7,-5.976,1,0.0649,0.637,0.0,0.203,0.71,131.11,4
6CDaKcArUgWTeeTK5d8dMI,Hark the Herald Angels Sing,Christmas In The Heart,0.351,0.286,5,-5.934,1,0.0287,0.897,0.0,0.103,0.259,84.381,3
0jDzF53LecgvsnlWmmU2kX,I'll Be Home for Christmas,Christmas In The Heart,0.419,0.285,7,-8.395,1,0.0274,0.894,0.0,0.102,0.143,86.923,3
32IuvbWbYRjjPWndi8oMkg,Little Drummer Boy,Christmas In The Heart,0.679,0.342,10,-9.564,1,0.029,0.83,0.0,0.098,0.577,115.354,4
6d69Gd9D4dpSfahKTOiyWw,The Christmas Blues,Christmas In The Heart,0.666,0.524,4,-6.516,0,0.0287,0.752,0.0,0.0828,0.579,71.988,4
6iTQd62fps9kn7zsQp3gHS,O' Come All Ye Faithful (Adeste Fideles),Christmas In The Heart,0.347,0.309,4,-5.033,1,0.028,0.858,0.0,0.151,0.475,102.353,4
5pdzgj2JwzuWtKnV7jLClf,Have Yourself a Merry Little Christmas,Christmas In The Heart,0.627,0.289,7,-8.97,1,0.0295,0.885,0.0,0.134,0.227,69.623,4
26H5lCAcFqSSZHGi5iFm71,Must Be Santa,Christmas In The Heart,0.602,0.988,11,-3.64,1,0.078,0.29,0.0,0.447,0.728,145.605,4
0bC2hzqmVXfRSp3KmKb9xl,Silver Bells,Christmas In The Heart,0.591,0.448,8,-5.828,1,0.0278,0.612,0.0,0.116,0.625,94.052,3
1IwqnSNSJuUOg6KkoMIiZL,The First Noel,Christmas In The Heart,0.343,0.389,8,-5.308,1,0.0319,0.776,0.0,0.0952,0.565,96.013,3
21AejFUWBxBf5FBKJRizlB,Christmas Island,Christmas In The Heart,0.672,0.686,2,-4.834,1,0.0294,0.66,0.0,0.124,0.863,123.462,3
0l7mvfrVHibVn5QX7jJqGM,The Christmas Song,Christmas In The Heart,0.553,0.377,1,-8.038,1,0.0309,0.894,0.0,0.129,0.195,116.132,4
4n8S1IYFyutQ6zE3vs4ebb,O' Little Town of Bethlehem,Christmas In The Heart,0.418,0.212,3,-9.09,1,0.0255,0.918,0.0,0.0983,0.135,76.424,3
5pAWVctic0ClLM714mmqAI,Beyond Here Lies Nothin' (Explicit),Together Through Life,0.639,0.737,9,-6.507,0,0.0275,0.118,0.00312,0.529,0.918,118.366,4
1DKdfXVo7rk7F0G7J87Cm3,Life Is Hard,Together Through Life,0.599,0.32,5,-10.6,1,0.0322,0.51,0.0,0.172,0.243,110.628,4
06UyToIwW0KFDjV57VWY4b,My Wife's Home Town,Together Through Life,0.684,0.458,9,-8.312,0,0.0643,0.578,0.0,0.306,0.381,77.954,4
7lLbE90f0JwqowKNSlBxYD,If You Ever Go to Houston,Together Through Life,0.585,0.578,10,-8.012,1,0.0324,0.34,0.0,0.0946,0.635,105.328,4
7cA4MFh8Dsq23pVmkjXS8S,Forgetful Heart,Together Through Life,0.557,0.563,2,-7.553,0,0.0255,0.291,1.55e-06,0.129,0.328,83.893,4
2dJTSO5t3uZiLem40nnjfN,Jolene,Together Through Life,0.62,0.606,8,-7.369,1,0.0301,0.224,0.000201,0.309,0.812,113.405,4
5WsZ3nNApCUv3IoOtAA3kv,This Dream of You,Together Through Life,0.461,0.439,7,-9.145,1,0.0382,0.143,0.00041,0.409,0.591,177.431,4
6HGkdCSj8ThQkwKbDm2wTR,Shake Shake Mama,Together Through Life,0.641,0.793,11,-5.602,1,0.0296,0.352,8.07e-06,0.383,0.906,80.363,4
2R9giNqesA6XkpaNcxoNmI,I Feel a Change Comin' On,Together Through Life,0.601,0.649,10,-7.356,1,0.0282,0.073,8.73e-06,0.0656,0.684,142.05,4
5CtYS7qWOWVAbTLFevDEhN,It's All Good,Together Through Life,0.617,0.739,0,-7.748,0,0.0351,0.124,8.09e-06,0.282,0.844,97.119,4
2HR8xuWvnQ8GnioQvhNwMn,"Mississippi - Outtake from 'Time Out Of Mind' Sessions, Version 1",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.552,0.332,4,-13.147,1,0.135,0.891,0.0,0.138,0.354,87.185,4
7oLZhNh5LaUnWM7kHqOnjM,Most of the Time - Alternate Version from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.404,0.595,0,-11.585,1,0.038,0.464,0.00364,0.133,0.381,169.815,4
6OBtguA1Qf32gL77ImhUi6,Dignity - Piano Demo from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.545,0.386,1,-8.841,1,0.0806,0.825,0.0,0.133,0.335,150.339,4
4LiMWaLaedergtI6slNeGQ,Someday Baby - Alternate Version from 'Modern Times' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.714,0.539,8,-11.228,1,0.0271,0.42,0.0515,0.159,0.708,93.356,4
429ZGMMQey0I7ga5TSX9k9,"Red River Shore - Outtake from 'Time Out Of Mind' Sessions, Version 1",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.38,0.444,0,-9.114,1,0.0317,0.708,0.0,0.148,0.279,178.341,4
4UFz15tiyxEV8w70Az6GtN,Tell Ol' Bill - Alternate Version,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.602,0.576,5,-9.34,0,0.0362,0.467,5.78e-05,0.135,0.773,85.956,4
1QreeRqkny2wkqiW1PwuVy,Born In Time - Outtake from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.595,0.461,4,-8.289,1,0.032,0.159,0.000807,0.169,0.431,175.605,4
5BVwsXJ6z1dWNQXXdoaRId,"Can't Wait - Outtake from 'Time Out Of Mind' Sessions, Version 1",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.645,0.49,8,-9.101,1,0.0674,0.222,8.37e-06,0.116,0.377,137.517,4
50rxBBa0kGvoQKHpfnAKNa,Everything Is Broken - Alternate Version from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.769,0.758,11,-7.588,0,0.104,0.00488,0.000642,0.22,0.825,130.921,4
7tHfkXfV3sxnhWlynIZQkW,Dreamin' of You - Outtake from 'Time Out Of Mind' Sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.618,0.703,4,-6.749,0,0.0243,0.528,0.00125,0.23,0.586,100.862,4
1sg7tCMgKIkW1Goyv9nmQD,Huck's Tune - from 'Lucky You' OST,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.588,0.506,1,-9.682,1,0.0364,0.382,0.000215,0.118,0.315,150.002,3
2TtjVrL3vaHGVpVoovHzPX,"Marchin' to the City - Outtake from 'Time Out Of Mind' Sessions, Version 1",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.464,0.444,10,-8.689,1,0.0651,0.293,1.06e-05,0.102,0.381,173.801,3
3zLV9bVsONyaaLlg9oJ6rL,"High Water (For Charley Patton) - Live at Oakes Garden Theatre, Niagara Falls, ON - August 2003",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.474,0.845,0,-6.704,1,0.0336,0.00856,7.74e-05,0.679,0.799,93.223,4
2gkFEceXTqBsBwvK18TgqL,"Mississippi - Outtake from 'Time Out Of Mind' Sessions, Version 2",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.536,0.465,7,-11.507,1,0.0446,0.221,2.23e-06,0.168,0.601,121.279,3
3xGNnLZcSqqs3mohKea4Z9,32-20 Blues - Outtake from 'World Gone Wrong' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.752,0.353,11,-10.511,1,0.0457,0.878,1.94e-05,0.105,0.852,91.121,4
1Htl3OuPfRcYxYnc1egT7F,Series of Dreams - Outtake from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.628,0.677,0,-9.144,1,0.0281,0.000613,0.00315,0.11,0.269,125.302,4
6HaYJpOLiupGMjC7snc4dS,God Knows - Outtake from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.669,0.895,6,-6.0,0,0.0318,0.0823,5.23e-05,0.219,0.939,140.141,4
7a6uoSKpvqRLfadZsdFiGd,Can't Escape from You - Studio Outtake - 2005,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.38,0.562,10,-8.533,1,0.0577,0.597,0.0,0.135,0.45,185.659,3
5IfpDbuQTJf3rVrNN2vVNd,Dignity - Outtake from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.692,0.761,4,-8.622,0,0.0404,0.04,0.011,0.328,0.917,123.034,4
1me6zOwsKuepRVOuCoqrIU,"Ring Them Bells - Live at the Supper Club, New York, NY - November 1993",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.48,0.56,4,-8.139,1,0.0327,0.0759,0.00174,0.658,0.342,148.612,4
40CxL2oP0MHZQApVsEBieu,"Cocaine Blues - Live at Filene Center, Vienna, VA - August 1997",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.407,0.406,0,-8.844,1,0.035,0.898,0.000124,0.981,0.197,82.971,4
45u1AnCfEaLqkD8jVZzkF8,Ain't Talkin' - Alternate Version from 'Modern Times' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.555,0.642,5,-10.256,0,0.036,0.159,0.00516,0.225,0.483,170.954,4
1RB3gAIO5did2ZWHNVd4oB,"The Girl On the Greenbriar Shore - Live at Cote d'Opale, Dunkerque, France - June 1992",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.528,0.437,0,-10.826,1,0.0304,0.751,0.0231,0.621,0.465,118.298,4
2u0Y2mzJgKZX82bH0a4ecG,"Lonesome Day Blues - Live at National Car Rental Center, Sunrise, FL - February 2002",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.442,0.828,7,-6.064,1,0.0517,0.814,0.00556,0.974,0.403,94.22,4
0XaoSKdmhPm1gCKoDMnLwu,Miss the Mississippi - Studio Outtake - 1992,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.454,0.268,9,-13.108,1,0.0448,0.57,0.000401,0.0792,0.197,123.198,3
041j1byuCmbrmK9Ba5OueR,The Lonesome River (feat. Ralph Stanley) - with Ralph Stanley,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.458,0.569,9,-8.905,1,0.0318,0.527,0.000221,0.254,0.526,179.104,3
3TeT3nr0eQfsPOp1HPfGMc,'Cross the Green Mountain - from 'Gods and Generals' OST,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.506,0.3,8,-11.504,1,0.0347,0.131,0.000764,0.0901,0.15,112.692,4
0WzQArCSCjd2Fn0zXqe6Qh,"Duncan and Brady - Unreleased, 1992",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.591,0.959,9,-4.682,1,0.0518,0.0299,0.0707,0.251,0.708,120.039,4
00JrXSherYjGOrsAzLO4CO,"Cold Irons Bound - Live at the Bonnaroo Music Festival, 2004",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.283,0.918,5,-8.117,0,0.19,0.0431,1.01e-05,0.662,0.327,158.45,4
3YFJsMbTX63zRx8Xx24chF,"Mississippi - Outtake from 'Time Out Of Mind' Sessions, Version 3",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.548,0.48,7,-8.47,1,0.0594,0.16,0.0,0.105,0.246,121.124,3
0hDYRarrVY34TLYxbdpPdm,"Most of the Time - Alternate Version #2, Oh Mercy",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.612,0.495,0,-11.297,1,0.034,0.116,0.199,0.269,0.526,145.042,4
2UlnWAJnmgxqQWXip11w7A,"Ring Them Bells - Alternate Version, Oh Mercy",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.452,0.385,1,-10.063,1,0.042,0.838,0.00769,0.111,0.284,76.928,4
1NIw8SSXZfpDFNl0pqEbaP,"Things Have Changed - Live, 2000",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.399,0.813,5,-6.502,0,0.0807,0.062,0.00328,0.776,0.698,155.749,3
0bpX68VanEF0Q4x37BlNh7,"Red River Shore - Outtake from 'Time Out Of Mind' Sessions, Version 2",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.492,0.478,0,-9.236,1,0.0265,0.085,0.00881,0.113,0.281,89.119,4
0OtMNAcn6KpiXgRlcmmv20,"Born In Time - Unreleased version #2, Oh Mercy",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.693,0.487,4,-8.022,1,0.0249,0.0586,0.00167,0.115,0.288,87.766,4
2XsEIGK9leEdAvIOk6uwky,"Tryin' to Get to Heaven - Live in London, England - October 5, 2000",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.464,0.442,2,-11.354,0,0.0323,0.852,0.00459,0.724,0.22,73.765,4
4mzwoLUZOnNLM3gJuxx0u6,"Marchin' to the City - Outtake from 'Time Out Of Mind' Sessions, Version 2",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.675,0.678,4,-6.989,1,0.0999,0.304,0.00186,0.0805,0.898,121.455,4
2D2lPlTADmJr3jUMT5CizU,"Can't Wait - Outtake from 'Time Out Of Mind' Sessions, Version 2",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.579,0.534,10,-8.044,0,0.0304,0.523,0.0742,0.159,0.364,120.173,4
1FX7b7V5LzSdgIL9oapOha,"Mary and the Soldier - Unreleased, World Gone Wrong",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),0.426,0.316,4,-10.715,1,0.0477,0.926,7.17e-06,0.0948,0.169,165.313,4
4wo2eRp6aHcAlmhmfwiTAH,Thunder on the Mountain,Modern Times,0.572,0.879,10,-6.832,1,0.0376,0.599,4.33e-05,0.509,0.854,154.471,4
5ggMp1ktrpM3K2MDRf89DN,Spirit on the Water,Modern Times,0.747,0.397,10,-10.591,1,0.0277,0.566,0.00324,0.324,0.371,108.784,4
01RpOO0qxTsn2eFtyu1N34,Rollin' and Tumblin',Modern Times,0.647,0.902,5,-6.75,0,0.0464,0.132,0.00347,0.316,0.709,118.894,4
5bShFhmCTNCpVX5Nb4weCd,When the Deal Goes Down,Modern Times,0.562,0.277,1,-11.901,1,0.0366,0.714,1.15e-05,0.0765,0.255,94.159,3
2THHd9WtMvi7K4hJuomZFk,Someday Baby,Modern Times,0.533,0.59,5,-9.963,0,0.0596,0.254,0.0282,0.204,0.74,166.033,4
1Uio0ESSDWy3GEe3vpPBiM,Workingman's Blues #2,Modern Times,0.676,0.581,9,-7.622,1,0.0324,0.645,0.0,0.109,0.509,131.237,4
7rwS7lcHkv6qJuVZiOlL7T,Beyond the Horizon,Modern Times,0.675,0.39,5,-9.962,1,0.0337,0.653,0.0002,0.104,0.317,106.055,4
1meT5RL2ffrm15cee84oVt,Nettie Moore,Modern Times,0.709,0.328,11,-9.925,1,0.0505,0.607,2.89e-06,0.0991,0.372,70.889,4
0CmFlFn5dUsuzx7TyVgTd3,The Levee's Gonna Break,Modern Times,0.679,0.743,5,-9.054,0,0.0322,0.11,0.0085,0.125,0.789,89.943,4
4cdSdpRnGCXnwxjmHN2nb5,Ain't Talkin',Modern Times,0.452,0.543,8,-11.124,0,0.0351,0.472,0.00878,0.1,0.544,171.212,4
57exMMIWTLMmwerkzcxcpu,Tweedle Dee & Tweedle Dum,Love And Theft,0.632,0.92,11,-9.013,1,0.0818,0.115,0.00727,0.151,0.698,117.708,4
6iCUV1fm0Ag3Jg8zFniarc,Mississippi,Love And Theft,0.537,0.724,0,-7.505,1,0.0281,0.227,2.25e-05,0.114,0.697,79.583,4
79u7wxpk5WvcLqiOPj94c2,Summer Days,Love And Theft,0.519,0.845,10,-7.339,0,0.0648,0.205,0.0,0.0784,0.333,97.537,4
6SyGyYzbwyFl83ApCqKqGp,Bye and Bye,Love And Theft,0.73,0.386,10,-12.625,1,0.0474,0.62,7.59e-06,0.225,0.548,109.757,4
23gBv22PzANoNi0up9Qots,Lonesome Day Blues,Love And Theft,0.458,0.888,8,-5.361,1,0.0782,0.00535,1.14e-06,0.05,0.758,101.304,4
0XO6Y3K5WlPvuw7aZkR4Kt,Floater (Too Much to Ask),Love And Theft,0.617,0.564,10,-9.361,1,0.0779,0.39,0.0,0.113,0.385,123.407,4
1r6IfDCKm3YqPo5UyFvSMv,High Water (For Charley Patton),Love And Theft,0.554,0.66,0,-8.883,1,0.0285,0.121,0.000299,0.0699,0.679,107.457,4
4e43xh4UVpfK0zIzysRYJQ,Moonlight,Love And Theft,0.605,0.299,5,-12.669,1,0.0351,0.695,1.36e-06,0.113,0.391,96.293,4
5XJbLWHhhbmLuRSe2h3Avl,Honest with Me,Love And Theft,0.562,0.947,5,-6.09,1,0.0434,0.00129,1.43e-05,0.291,0.814,133.304,4
1NsEoCwQET7VCVBNrJqmnT,Po' Boy,Love And Theft,0.69,0.525,0,-9.867,1,0.0821,0.683,0.0,0.14,0.386,116.311,4
01WZpX9Ss7ZexSFX6ntYeO,Cry a While,Love And Theft,0.531,0.796,0,-6.677,1,0.0371,0.129,0.0,0.129,0.6,82.357,4
43DqZGc0iavh3b6VEf8kWb,Sugar Baby,Love And Theft,0.466,0.257,0,-11.197,1,0.0294,0.71,1.33e-05,0.111,0.218,77.242,4
3O1hpSOaJDW4SelgUG2XT3,Love Sick,Time Out Of Mind,0.55,0.273,11,-13.863,0,0.0344,0.599,2.93e-05,0.224,0.305,72.52,4
5xNE6bGRS65lxMEBIl6xbT,Dirt Road Blues,Time Out Of Mind,0.452,0.78,7,-11.035,1,0.0719,0.028,0.000716,0.0662,0.456,98.312,4
2xalFZmyjleCTdhKPxqzdh,Standing in the Doorway,Time Out Of Mind,0.449,0.324,4,-15.545,1,0.0407,0.8,0.00361,0.126,0.133,97.451,3
4VrZjVEmT5qQnkCOtMWZ9b,Million Miles,Time Out Of Mind,0.415,0.554,6,-14.116,1,0.0509,0.732,2.26e-06,0.154,0.63,135.027,3
0dgdP5q0irOwAn7hEvEep1,Tryin' to Get to Heaven,Time Out Of Mind,0.481,0.48,3,-13.366,1,0.0325,0.473,0.0011,0.271,0.552,95.271,4
7vAkFzx16TtzQrQFDxZr7v,'Til I Fell in Love with You,Time Out Of Mind,0.459,0.522,3,-12.899,1,0.0586,0.568,0.00514,0.0942,0.687,102.271,4
1qbn6QrHG8XfnqVFKgNzKP,Not Dark Yet,Time Out Of Mind,0.465,0.381,4,-14.195,1,0.0316,0.529,0.00835,0.111,0.227,126.372,4
2QCJcmHByVdv7d5MrGPV63,Cold Irons Bound,Time Out Of Mind,0.503,0.723,5,-11.198,0,0.0363,0.026,0.103,0.0952,0.632,135.014,4
6rfGPGghQL7SJmZPXprXIc,Make You Feel My Love,Time Out Of Mind,0.375,0.219,1,-13.112,1,0.0288,0.78,0.00141,0.109,0.197,143.447,4
66AgNVlgzGwfFZ6cCDfHw4,Can't Wait,Time Out Of Mind,0.572,0.564,1,-12.046,1,0.0374,0.035,0.0121,0.0789,0.648,141.748,4
1KeOceXRwh3e7qHa00jszs,Highlands,Time Out Of Mind,0.585,0.367,9,-12.967,1,0.0372,0.79,3.09e-06,0.212,0.323,122.002,4
3Mm5e3j6q6ZCKGh3akueqa,"Tombstone Blues - Live at Sony Music Studios, New York, NY - November 1994",MTV Unplugged (Live),0.521,0.962,2,-9.541,0,0.0498,0.32,0.00693,0.692,0.643,104.637,4
3nq6WrtJ5IvdJp7KiBMIx1,"Shooting Star - Live at Sony Music Studios, New York, NY - November 1994",MTV Unplugged (Live),0.585,0.443,4,-11.794,1,0.0348,0.678,0.0173,0.748,0.373,135.472,4
7ISP5Y8A11ihQWTU3McSV7,"All Along the Watchtower - Live at Sony Music Studios, New York, NY - November 1994",MTV Unplugged (Live),0.512,0.93,9,-9.531,0,0.0441,0.401,0.229,0.981,0.538,134.417,4
32gGuJXlLJbKCk3MDfW53y,"The Times They Are A-Changin' - Live at Sony Music Studios, New York, NY - November 1994",MTV Unplugged (Live),0.393,0.416,9,-13.243,1,0.0401,0.63,0.00791,0.986,0.512,163.604,3
13S97sG5ptwQ10LdFjLlEk,"John Brown - Live at Sony Music Studios, New York, NY - November 1994",MTV Unplugged (Live),0.563,0.422,2,-14.052,1,0.0365,0.733,0.0226,0.983,0.517,127.347,4
4cjMXe7SzD6aTqmscIhSmc,"Rainy Day Women #12 & 35 - Live at Sony Music Studios, New York, NY - November 1994",MTV Unplugged (Live),0.616,0.968,4,-8.071,1,0.0519,0.347,0.36,0.971,0.49,110.497,4
1bEz5UZHlW841d51OUuuQt,"Desolation Row - Live at Sony Music Studios, New York, NY - November 1994",MTV Unplugged (Live),0.649,0.374,2,-14.332,1,0.0346,0.742,0.0184,0.966,0.811,127.12,4
0qcxwAuainpxkC822RwMEp,"Dignity - Live at Sony Music Studios, New York, NY - November 1994",MTV Unplugged (Live),0.433,0.884,0,-9.435,1,0.0508,0.193,0.000718,0.682,0.557,116.345,4
7J8xED18dePpiXOkPkOFt0,"Knockin' on Heaven's Door - Live at Sony Music Studios, New York, NY - November 1994",MTV Unplugged (Live),0.538,0.637,9,-10.009,1,0.056,0.641,0.0167,0.887,0.537,73.219,4
2zsEvCDvYJF2Jl0CoaXw2L,"Like a Rolling Stone - Live at Sony Music Studios, New York, NY - November 1994",MTV Unplugged (Live),0.357,0.828,9,-9.822,1,0.0565,0.536,0.0268,0.315,0.636,168.808,4
5KWAQVVf6fRLtmiznPSiKg,"With God on Our Side - Live at Sony Music Studios, New York, NY - November 1994",MTV Unplugged (Live),0.279,0.31,0,-14.018,1,0.0525,0.821,0.000403,0.77,0.221,151.498,3
